"gene","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean"
"10152",0.333218743876871,0.0951541994320325,3.50188163912708,0.000461984802756249,0.1281420380337,1504.41146410578
"5352",0.965765860531749,0.277545767786921,3.47966343797104,0.000502044042320112,0.1281420380337,121.077428471931
"55435",0.305829040312639,0.0879829936969181,3.4760017528632,0.000508948959533674,0.1281420380337,365.109175648421
"135114",0.418848268717165,0.120138630043323,3.48637460379002,0.000489614864661361,0.1281420380337,295.599341246101
"51490",-0.397949328605288,0.11442579000697,-3.477794023367,0.000505558249997327,0.1281420380337,109.611216440577
"143279",0.476820852179538,0.136389327548451,3.49602759064965,0.000472239867968843,0.1281420380337,214.434088286656
"11245",0.607452664987102,0.173287060382576,3.50547042373501,0.000455801140422452,0.1281420380337,157.198863054814
"54629",0.344884558692974,0.0981456617105316,3.51400716732817,0.00044140090276754,0.1281420380337,862.011587787695
"81698",0.681541874728011,0.194178297609457,3.50987666036072,0.000448314597109601,0.1281420380337,109.005497891726
"57521",-0.265145421912051,0.0760838965440348,-3.48490855431667,0.000492305258701192,0.1281420380337,481.831713844988
"57130",-0.346155239020944,0.0993674554968812,-3.48358763228881,0.000494741124718189,0.1281420380337,345.116026309221
"8904",-0.235651076170427,0.0674101648585705,-3.49577955587015,0.000472679027188562,0.1281420380337,556.396540372348
"54102",1.32447919484739,0.3768348998449,3.51474663146254,0.00044017373094376,0.1281420380337,37.8574839852157
"51360",0.259341302424029,0.0744697457616013,3.48250554331492,0.00049674493620637,0.1281420380337,235.25848496429
"900",0.358375378957922,0.103392422852405,3.46616675643159,0.000527935732778783,0.129719534148078,729.837883704692
"57510",-0.281888339377116,0.0813247214609779,-3.46620725301069,0.000527856217017661,0.129719534148078,345.482721160486
"9052",2.55523720794914,0.738000316222675,3.46237955700029,0.000535421496590331,0.12999269049361,133.433477935132
"55695",-0.304647433264616,0.0881185426554734,-3.45724547960047,0.000545727481669675,0.13093607366084,105.338657820947
"26084",0.597831380705613,0.17377539738947,3.44025327915514,0.000581170038962979,0.133172828928213,169.977166354479
"80144",1.32589547193653,0.384376956691294,3.44946659484949,0.000561695222561255,0.133172828928213,29.4258333892624
"54942",0.371608673024938,0.107923043517395,3.44327458634949,0.000574715470618194,0.133172828928213,117.188113562333
"100506451",1.05806522835175,0.307126021878077,3.44505236606678,0.000570948769561069,0.133172828928213,24.9740965536229
"56996",-0.330003728411988,0.0960779861051377,-3.4347486015253,0.000593103776001205,0.134397315641873,212.708321109507
"26784",-0.970408002996118,0.282791414066155,-3.43153276488481,0.000600180624299842,0.134506413757923,11.3675435098277
"163590",0.307455630379755,0.0900391932249032,3.41468664220237,0.000638554279259263,0.135499759477527,1366.00746857932
"131566",0.516637359471953,0.151657609861931,3.40660359834431,0.00065776582270644,0.135499759477527,281.045271462911
"132671",1.82250010908019,0.533068485486311,3.41888548788915,0.000628781822327424,0.135499759477527,95.2792029038315
"101929595",1.58908542877753,0.466356267960189,3.40744949291254,0.00065573043005313,0.135499759477527,64.148733077742
"2115",0.689635034995096,0.201966893445118,3.41459445769262,0.000638770407296447,0.135499759477527,52.6636863657338
"105375244",0.559349272750967,0.163619429231667,3.41859933980696,0.000629443364386816,0.135499759477527,25.9052843046904
"92170",-0.352833162890615,0.103462539919399,-3.4102503492132,0.000649032733309638,0.135499759477527,157.108843525827
"101929043",1.13517838346756,0.332139715141959,3.4177737009932,0.00063135577933293,0.135499759477527,24.2546431218626
"57156",-0.960499310958054,0.282587834208228,-3.39894077057224,0.000676473642652943,0.137960034682641,16.6381645854773
"345062",0.560256615152099,0.165270999843678,3.38992694230699,0.00069911252343558,0.139781380421032,46.4166252081327
"107983996",0.741247908893567,0.218549746282,3.39166675552721,0.000694688757399087,0.139781380421032,17.598249763837
"9532",0.376848042003727,0.111429658298045,3.38193662046202,0.000719767489747973,0.140122359124364,170.538458859968
"84766",-0.355439028126969,0.105280484918149,-3.37611503597563,0.000735171738075267,0.140122359124364,225.095557640238
"64398",0.263049916420384,0.0778307402229428,3.37976891478725,0.000725467982197521,0.140122359124364,495.551506589043
"90506",-0.755873118540445,0.223763466611206,-3.37800057349752,0.000730149283883318,0.140122359124364,14.2918338730803
"83642",-0.410936613924164,0.12140975077992,-3.38470848745148,0.000712538837445485,0.140122359124364,98.5326364566961
"29990",-0.516586883172036,0.153192189422008,-3.37214896608705,0.000745840958541981,0.140839634338011,197.396078398996
"167691",0.713695751448577,0.21208840015503,3.36508621370564,0.000765197453710169,0.143169145605185,74.2443662696436
"8807",-0.573548702101594,0.171180210349992,-3.35055495567464,0.000806498046003355,0.144722164518741,150.555037412142
